R^2 values,Wiener Filter,M1 data
Target,1,2,3,4,5,6,7,8,Average,Std. dev.
position,0.40454982873134177,0.46594975565966373,0.428256773542239,0.14841105056660667,0.3276155382279742,0.0998293454654884,-0.2528596215823855,0.20303043235986362,0.228097887871349,0.22148009361043042
velocity,0.4881565512558454,0.32432363002367054,0.5113483101408688,0.5071568083346221,0.4873354267456706,0.27203153062663327,-0.42189393848020357,0.6048949877546103,0.3466691633002147,0.3074331433696375
